"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Slovenia","SVN","Population ages 65 and above, total","SP.POP.65UP.TO","123267","127471","131933","136926","142229","147784","153045","158123","162596","166310","170036","176183","182023","187535","192053","196919","202777","207924","212238","215208","216354","213028","207370","201234","195319","191288","194278","199266","203827","208303","212610","219402","225605","231506","237782","244608","252346","259740","266558","273597","280638","287423","293623","299260","304624","310125","316516","323386","328651","336111","341888","346947","351892","357124","363570","371710","381636","393096","406626","421567","435994","448106",
"Sweden","SWE","Population ages 65 and above, total","SP.POP.65UP.TO","880138","897730","916572","935994","957333","980796","1006415","1029956","1051364","1074835","1101929","1133406","1160494","1186034","1212647","1240181","1267203","1293023","1316716","1337639","1356384","1377955","1395151","1410087","1425377","1442272","1458826","1476259","1493819","1511024","1525504","1535948","1541215","1543389","1545972","1545457","1544018","1541614","1539521","1537164","1535202","1539363","1540679","1542484","1549100","1562713","1579640","1605372","1636371","1671353","1708560","1748228","1790571","1835602","1880529","1921475","1968759","2010676","2044763","2076188","2104731","2132085",
"Eswatini","SWZ","Population ages 65 and above, total","SP.POP.65UP.TO","9998","10287","10546","10795","11041","11307","11606","11903","12184","12431","12640","13000","13331","13630","13907","14163","14486","14808","15125","15428","15724","16133","16498","16847","17192","17553","18033","18563","19122","19674","20198","20948","21638","22315","23032","23825","24712","25659","26636","27586","28478","29690","30808","31857","32885","33921","35000","36053","37074","38078","39053","40077","41103","42080","42935","43625","44431","45081","45617","46095","46550","47046",
"Sint Maarten (Dutch part)","SXM","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 65 and above, total","SP.POP.65UP.TO","2586","2658","2719","2779","2842","2902","2959","3024","3095","3169","3244","3302","3375","3433","3514","3624","3740","3874","3952","4036","4125","4208","4248","4260","4308","4382","4406","4599","4615","4619","4609","4716","4786","4934","5118","5256","5423","5583","5800","6026","6181","6127","6224","6039","5892","5783","5913","6008","6263","6446","6799","6582","6567","6593","6633","6764","6923","7120","7349","7620","7942","8334",
"Syrian Arab Republic","SYR","Population ages 65 and above, total","SP.POP.65UP.TO","182774","186769","189707","191940","193948","195950","199382","202705","205910","208879","211599","216568","221234","225643","229894","234052","240058","246008","252028","258240","264773","272757","280965","289587","298889","309032","321313","334175","347603","361540","376033","391331","406857","422805","439335","456465","476026","495469","514358","532067","548212","559816","570449","581883","596454","615866","641495","670485","698134","718717","729196","739347","736711","727300","719228","718418","724081","738252","763057","800906","853056","894390",
"Turks and Caicos Islands","TCA","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population ages 65 and above, total","SP.POP.65UP.TO","114728","117378","119842","122013","123792","125119","127912","130213","132127","133729","135052","138413","141465","144122","146313","147993","150957","153338","155217","156675","157772","160971","163909","166638","169215","171653","176038","180421","184692","188697","192369","197124","201473","205508","209357","213104","218316","223405","228469","233604","238864","245603","252424","259207","265827","272237","279533","286449","293060","299322","305309","312895","320083","327391","335544","344972","357322","370421","383928","397339","410413","424973",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 65 and above, total","SP.POP.65UP.TO","32324600","32446652","32609789","32905656","33077640","33243885","34732943","36259903","37833798","39399875","40910555","42663199","44330042","45956956","47567067","49160630","51218459","53254230","55336310","57463072","59586545","62110078","64648303","67101351","69381319","71555519","73745095","75822258","77832581","79903960","82180552","84424471","86952175","89695470","92508105","95289400","98932674","102246066","105352611","108461742","111675182","114726932","117863925","120985572","123870331","126464203","129440427","132152206","134775452","137549650","140657720","144672953","149019264","153886570","159724962","166789850","175638019","185757618","196376650","206689451","216226221","225009430",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 65 and above, total","SP.POP.65UP.TO","18637748","19213221","19811349","20449115","21132400","21856735","22621760","23424245","24252584","25103550","25975170","26962542","27917314","28858593","29835883","30867864","31956150","33103317","34169583","34958591","35385484","35552272","35359794","34996582","34738077","34703141","35044462","35524776","36163086","36980787","37933592","39183158","40610313","42073193","43279556","44094752","44884472","45277278","45489095","45786377","46273824","47238868","48425295","49638312","50461750","50689567","50866983","50603665","50172380","49892246","49861853","50166012","50637226","51279681","52063743","53013671","54394111","55905576","57495320","59119087","60681305","62390753",
"Togo","TGO","Population ages 65 and above, total","SP.POP.65UP.TO","50752","50955","50877","50691","50575","50613","52145","54086","56244","58396","60435","62681","64539","66108","67535","68920","71111","73186","75219","77277","79400","82460","85759","89194","92664","96083","99676","103117","106397","109499","112439","115618","118472","121193","123976","126972","129838","132747","135628","138359","140879","144399","147484","150263","152883","155478","159690","163772","167736","171574","175334","181416","187418","193375","199298","205235","212418","219424","226375","233366","240499","248976",
"Thailand","THA","Population ages 65 and above, total","SP.POP.65UP.TO","908124","941456","977602","1015708","1054265","1092411","1132650","1171593","1210120","1249680","1291136","1334513","1379660","1425639","1470856","1514504","1569487","1622284","1673554","1724233","1775102","1832143","1888679","1946354","2007006","2072384","2151464","2237310","2331774","2437148","2555251","2681251","2813608","2952360","3098052","3252208","3409433","3573807","3745830","3925433","4111833","4303444","4499856","4696714","4888142","5072459","5248867","5420233","5594028","5778493","5978274","6204845","6446327","6705336","6984424","7285135","7591023","7915502","8262606","8637924","9044498","9468361",
"Tajikistan","TJK","Population ages 65 and above, total","SP.POP.65UP.TO","99667","103264","107116","111287","115895","120958","126366","132180","138130","143745","148782","152695","155473","157391","158955","160466","164954","169589","173910","177268","179491","180824","181129","181050","181406","182626","185240","188373","192132","196821","202643","207469","212787","217750","221183","222525","226206","226997","225892","224529","223816","230644","239059","247706","254389","257937","259480","257990","254576","250941","248416","246410","245578","245794","246889","248962","256364","264873","275017","287643","303274","324324",
"Turkmenistan","TKM","Population ages 65 and above, total","SP.POP.65UP.TO","83387","84334","85146","85973","87038","88469","90998","93863","96849","99671","102162","105310","107707","109549","111151","112645","115589","118369","120661","122032","122359","123709","124397","124713","125018","125561","127424","129207","131369","134550","139034","144834","152038","159778","166848","172635","178140","182164","185437","188959","193217","200002","206769","212739","216794","218365","218173","216520","214150","211942","210534","211953","213713","216335","220562","226767","235423","246284","258998","272886","287568","305567",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 65 and above, total","SP.POP.65UP.TO","7397333","7690917","7987076","8284138","8580396","8875517","9201142","9524642","9847509","10170596","10495717","10871389","11241375","11610865","11986208","12370913","12821612","13275033","13727000","14170006","14601778","15060318","15508818","15957494","16419230","16903581","17475626","18055245","18650163","19270614","19923065","20671871","21440460","22220241","22997129","23765710","24600574","25422924","26244280","27080146","27943066","28893183","29861496","30849585","31855404","32882548","33935940","35005941","36110171","37269640","38491950","39812743","41182656","42630709","44193434","45895422","47681274","49586212","51597026","53690644","55861072","58039614",
"Timor-Leste","TLS","Population ages 65 and above, total","SP.POP.65UP.TO","11849","11963","12142","12359","12581","12785","13329","13866","14357","14757","15046","15571","16006","16332","16541","16627","16737","16668","16490","16272","16052","16624","17226","17833","18412","18945","19634","20341","21066","21791","22517","23608","24679","25660","26464","27046","27881","28478","28958","29478","30138","31308","32634","34064","35524","36941","38366","39776","41195","42660","44212","46032","47902","49705","51265","52491","53529","54201","54732","55430","56470","57745",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 65 and above, total","SP.POP.65UP.TO","3584550","3692501","3794780","3893061","3989383","4084675","4209169","4331071","4450560","4567586","4682513","4829815","4974451","5113720","5243699","5363359","5509492","5644590","5773752","5903037","6036459","6214748","6395423","6582133","6782179","7002658","7262226","7538301","7827779","8126708","8434584","8787656","9147827","9515968","9893366","10281600","10681963","11074100","11460073","11840370","12215074","12581550","12941192","13291846","13625929","13942366","14289450","14622747","14959662","15321959","15724198","16165268","16628042","17125485","17679622","18308192","18947419","19660653","20442035","21279811","22171039","23143024",
"Tonga","TON","Population ages 65 and above, total","SP.POP.65UP.TO","2080","2108","2155","2198","2245","2281","2330","2366","2395","2399","2391","2456","2512","2558","2605","2653","2723","2793","2864","2943","3033","3140","3249","3357","3452","3532","3643","3765","3894","4031","4169","4345","4519","4690","4861","5043","5145","5251","5351","5434","5496","5632","5744","5827","5897","5955","6000","6033","6041","6007","5945","5961","5960","5952","5969","6042","6042","6084","6144","6209","6257","6368",
"South Asia (IDA & IBRD)","TSA","Population ages 65 and above, total","SP.POP.65UP.TO","17927782","18509140","19095175","19652112","20142917","20552900","21214128","21808546","22361309","22904079","23455836","24326793","25195780","26048037","26866377","27645636","28627902","29564995","30462886","31329660","32173469","33244640","34260576","35224632","36146896","37039851","38215099","39352992","40456249","41528418","42579912","44111000","45608388","47080206","48540367","50004844","51896224","53754025","55596014","57443298","59312692","61509917","63695545","65851861","67951027","69990248","72293329","74521512","76693476","78828220","80956966","83512867","86035711","88641382","91441446","94508843","98185211","102012475","105974089","110034713","114192911","118658106",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 65 and above, total","SP.POP.65UP.TO","6873066","7063844","7241072","7405503","7558095","7699909","7921861","8131375","8329525","8517576","8697674","8977017","9245166","9502593","9749644","9987079","10316626","10638233","10954801","11268193","11579182","11943574","12293613","12632440","12963658","13289846","13725748","14152087","14569191","14978244","15382053","15867027","16336506","16794151","17245616","17696210","18208328","18696806","19160877","19595583","19997588","20504246","20967143","21397175","21807118","22206229","22841983","23462107","24068157","24660783","25244698","26035470","26818077","27599765","28388269","29192310","30195951","31201040","32217278","33254286","34322036","35565161",
"Trinidad and Tobago","TTO","Population ages 65 and above, total","SP.POP.65UP.TO","29393","29789","30012","30110","30162","30207","31827","33590","35468","37363","39239","41140","42893","44612","46464","48500","50493","52661","54901","57010","58867","60440","61687","62690","63612","64551","65602","66732","67854","68854","69691","71158","72427","73541","74567","75524","76900","78144","79356","80637","82061","84015","86109","88378","90824","93454","96465","99647","102995","106496","110181","114248","118476","122903","127566","132478","137877","143452","149199","155096","161146","167265",
"Tunisia","TUN","Population ages 65 and above, total","SP.POP.65UP.TO","155814","157560","158885","159875","160496","160637","163655","166701","169821","173000","176206","182737","189009","194993","200898","207047","215172","223608","232266","240821","249085","262157","276199","291286","307791","326161","338281","351695","366841","383565","401389","419903","438836","458853","481274","507096","535344","565298","595848","625464","653241","675477","695653","714075","731069","746961","758133","768546","778362","787525","796175","805053","812593","821462","835479","856944","885038","920659","961725","1004982","1048660","1096771",
"Turkiye","TUR","Population ages 65 and above, total","SP.POP.65UP.TO","876465","926357","983085","1042645","1099709","1151448","1202778","1249656","1294870","1341870","1392536","1458725","1527744","1599652","1675540","1756278","1826824","1900492","1971292","2030351","2073493","2104843","2122820","2134947","2151552","2178732","2222078","2274503","2335961","2405685","2483779","2579191","2680237","2789738","2911507","3047168","3200277","3363386","3531207","3695779","3852577","3997527","4136796","4271643","4403578","4534396","4665573","4793683","4924208","5063559","5215983","5377187","5549905","5738124","5946922","6179373","6426150","6696740","6985085","7280304","7574547","7896920",
"Tuvalu","TUV","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population ages 65 and above, total","SP.POP.65UP.TO","248269","257397","266751","276251","285742","295194","305909","316425","326890","337507","348411","360921","373578","386349","399143","411965","426538","440757","454821","468961","483391","500074","516805","533581","550345","567144","586272","604788","623218","642151","661937","684933","708307","731413","753510","774301","797247","817441","835475","851948","867259","892144","915162","936494","956418","975075","1001407","1026555","1051008","1075420","1100295","1140896","1182899","1225331","1266746","1306567","1360028","1412238","1464881","1520057","1579127","1642775",
"Uganda","UGA","Population ages 65 and above, total","SP.POP.65UP.TO","185013","190111","195328","200699","206286","212121","219309","226551","233695","240541","247059","254749","261790","268370","274699","280921","289662","298174","306596","315077","323719","334554","345445","356524","367895","379645","393443","407246","420888","434167","446968","460677","472699","483279","492847","501562","514453","526051","535226","540397","540897","546158","547791","547288","546593","546716","557927","570120","582766","595084","606794","627658","648524","670209","693745","719722","753642","790524","829365","868813","908279","948275",
"Ukraine","UKR","Population ages 65 and above, total","SP.POP.65UP.TO","3044464","3164361","3275365","3384766","3503147","3635731","3760162","3896803","4045644","4201913","4362596","4526912","4678525","4825262","4980135","5148683","5323665","5516352","5701212","5838746","5909633","5928019","5871591","5786531","5719671","5694284","5736818","5809704","5917129","6060294","6220492","6409158","6633233","6838641","6953669","6971059","6992690","6929434","6834968","6775738","6786283","6912551","7103210","7309523","7450374","7484060","7508668","7455067","7357817","7267766","7205121","7156728","7124097","7102348","7074135","7075372","7153077","7242571","7333571","7414711","7480004","7585651",
"Upper middle income","UMC","Population ages 65 and above, total","SP.POP.65UP.TO","44970562","45519357","46141620","46930330","47624361","48341713","50359238","52440975","54596911","56767589","58902317","61408285","63801786","66157274","68543039","70974091","73826096","76721663","79636872","82441209","85026560","87834091","90450454","92878021","95198292","97541508","100114925","102642299","105206543","107981257","111099825","114443823","118250074","122312915","126277323","129918323","134281443","137993475","141357138","144815725","148599153","152663695","157054587","161521373","165551612","168935074","172438648","175454973","178351069","181568587","185360225","190214936","195555201","201563539","208683932","217166996","227522189","239263419","251549447","263498030","274545114","284818354",
"Uruguay","URY","Population ages 65 and above, total","SP.POP.65UP.TO","207162","211178","215005","218732","222463","226288","231648","237039","242212","246758","250469","256102","260451","264282","268614","274014","279715","286618","294051","300951","306753","312586","317423","321635","325849","330454","336911","342977","348974","355233","361884","369806","377979","386175","394048","401417","409847","417765","424799","430487","434619","440157","443786","446228","448446","451048","454592","458391","462374","466358","470350","475171","479763","484337","489100","494164","499627","505195","510996","517226","524105","532295",
"United States","USA","Population ages 65 and above, total","SP.POP.65UP.TO","16469470","16882494","17267191","17639127","18015736","18381970","18824615","19265651","19702049","20139474","20609397","21179312","21688757","22176544","22666524","23174881","23744757","24337106","24966992","25628460","26259352","26815022","27333506","27835128","28337790","28864148","29416870","29949299","30472834","30983699","31521853","32055870","32565002","33016326","33396145","33717480","33973228","34207019","34407301","34600178","34801176","35090876","35353639","35618525","35964061","36383151","36942166","37569159","38300984","39152172","40156146","41285628","42566306","43948276","45426405","46965441","48569570","50131771","51665452","53220992","55131698","56545938",
"Uzbekistan","UZB","Population ages 65 and above, total","SP.POP.65UP.TO","504692","526286","547292","567734","588421","610018","631431","654754","678185","698929","716072","739412","756035","767933","778170","788395","798610","809397","818558","822810","821060","823320","820394","815105","811060","810310","810322","811210","814660","823191","842711","872018","909725","949792","984877","1013833","1046207","1073669","1096002","1113951","1138749","1170091","1201592","1230495","1252955","1266433","1276471","1281453","1282325","1279270","1287436","1285490","1266588","1253082","1253015","1270308","1319021","1381296","1456375","1543090","1639324","1754642",
"St. Vincent and the Grenadines","VCT","Population ages 65 and above, total","SP.POP.65UP.TO","3288","3345","3410","3484","3567","3670","3788","3918","4059","4214","4392","4555","4718","4889","5055","5235","5401","5547","5677","5774","5847","5938","5997","6021","6021","5996","6097","6213","6340","6481","6639","6749","6850","6948","7037","7119","7158","7191","7219","7274","7360","7420","7515","7610","7672","7680","7921","8132","8342","8588","8907","9042","9236","9480","9766","10086","10217","10381","10569","10772","10995","11298",
"Venezuela, RB","VEN","Population ages 65 and above, total","SP.POP.65UP.TO","187877","196815","206143","215845","225868","236250","248428","260883","273690","287006","300956","316197","332063","348624","365876","383862","403293","422917","443014","463999","486139","508558","531925","556113","580839","606069","633180","660092","687100","714724","743343","773352","804136","835640","867614","900137","936142","972002","1008313","1045860","1085213","1127751","1171511","1216779","1263659","1312413","1363082","1414371","1467330","1523348","1583491","1650127","1720333","1790761","1856568","1914674","1983210","2041615","2099223","2170337","2267112","2343555",
"British Virgin Islands","VGB","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population ages 65 and above, total","SP.POP.65UP.TO","2357","2299","2154","2248","2127","2116","2138","2188","2407","2536","2598","2875","3055","3321","3538","3761","3892","3901","4210","4452","4852","4981","5084","5171","5259","5377","5477","5626","5822","6053","6473","6790","7109","7416","7704","7978","8133","8346","8646","9008","9407","9767","10127","10508","10934","11440","11979","12576","13225","13908","14609","15434","16304","17178","18034","18843","19493","20086","20639","21201","21785","22350",
"Vietnam","VNM","Population ages 65 and above, total","SP.POP.65UP.TO","1542731","1609312","1673386","1737954","1807638","1884942","1976978","2073260","2169513","2258917","2338059","2373201","2391189","2398280","2402479","2408348","2501559","2600671","2702647","2802253","2897117","2991206","3078653","3164037","3253844","3351621","3457376","3568877","3683462","3796345","3905532","4015988","4119133","4220943","4331328","4456114","4586356","4730988","4879624","5015433","5129773","5244472","5326363","5386163","5437431","5486402","5530045","5575010","5620825","5664826","5709096","5760106","5816795","5892657","6006759","6170772","6390671","6651398","6950948","7286432","7656664","8058818",
"Vanuatu","VUT","Population ages 65 and above, total","SP.POP.65UP.TO","1562","1613","1658","1703","1749","1790","1925","2063","2218","2378","2549","2622","2695","2769","2849","2932","3049","3155","3263","3363","3462","3626","3793","3960","4125","4303","4464","4631","4810","5000","5207","5330","5453","5575","5683","5796","5898","5966","6012","6053","6091","6197","6329","6487","6660","6842","7196","7617","8115","8671","9222","9357","9476","9646","9864","10099","10311","10489","10654","10844","11084","11428",
"World","WLD","Population ages 65 and above, total","SP.POP.65UP.TO","150633690","154023180","157478382","161066505","164516743","167934244","173397291","178820397","184257318","189708271","195108426","201794523","208145557","214321972","220445210","226540705","233893891","241260067","248491687","255204029","261101284","267266455","272479750","277144402","281902607","287249869","294144793","301407523","309002855","316910626","325168639","334528596","344160101","353893707","363289219","372224770","382704184","392273082","401350295","410527197","420125727","430783779","441758519","452725440","463027696","472398407","482885938","492577526","502154142","512294870","523576561","536834044","551416097","567286049","584768985","604066046","626327866","650080243","674627499","699174271","723595779","747238580",
"Samoa","WSM","Population ages 65 and above, total","SP.POP.65UP.TO","2153","2284","2435","2588","2717","2818","2926","3025","3108","3188","3272","3390","3492","3577","3655","3733","3868","3997","4115","4214","4298","4439","4559","4657","4748","4844","5102","5390","5690","5976","6240","6414","6568","6715","6870","7030","7233","7412","7545","7630","7679","7860","8031","8204","8374","8541","8684","8820","8963","9109","9233","9219","9150","9027","8875","8721","8933","9159","9415","9723","10087","10408",
"Kosovo","XKX","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population ages 65 and above, total","SP.POP.65UP.TO","196972","198940","200916","202631","203659","203786","206818","209006","210372","210999","210949","213807","216099","217948","219501","220878","224741","228794","232874","236717","240151","246066","251543","256605","261275","265590","271739","277489","283228","289398","296252","321625","350819","383294","418289","455229","463489","470084","475503","480251","484841","495947","506101","515828","525680","535936","550623","565606","581312","598204","616634","640529","665418","690796","716024","740858","767679","793748","819699","846320","874194","906195",
"South Africa","ZAF","Population ages 65 and above, total","SP.POP.65UP.TO","661028","679491","697184","713939","729578","744054","761726","777971","793941","810979","829881","856173","883285","910496","936854","961970","991766","1019800","1046937","1074127","1101993","1138884","1174875","1209545","1242310","1272912","1310870","1347011","1382710","1419784","1459813","1515728","1576990","1642904","1712130","1783952","1841695","1894149","1942352","1987535","2030622","2075416","2114527","2149113","2180095","2208177","2260914","2310112","2355420","2396379","2433350","2496022","2559643","2626977","2701548","2785620","2879079","2975441","3073409","3171080","3267576","3381909",
"Zambia","ZMB","Population ages 65 and above, total","SP.POP.65UP.TO","78216","80579","83060","85595","88122","90629","93870","97114","100375","103630","106884","110954","114886","118742","122607","126518","130923","135316","139700","144064","148442","153714","158935","164132","169319","174527","180785","186837","192673","198274","203635","209103","213896","218144","221987","225519","231354","236779","241669","245846","249191","254271","258419","261661","264036","265591","270048","273991","277479","280580","283345","291845","300468","309163","317878","326594","338839","351365","364330","377817","391950","408225",
"Zimbabwe","ZWE","Population ages 65 and above, total","SP.POP.65UP.TO","123220","127433","131070","134325","137510","140755","144578","148349","152042","155524","158772","163062","167120","170932","174473","177758","182241","186191","190153","194890","200843","208593","217740","227594","237096","245702","254114","261079","267128","273089","279373","288346","297259","305754","313246","319525","329488","337740","344560","350356","355305","361655","366458","370135","373149","375716","381031","386088","390004","391537","390063","391886","391853","391043","391098","392915","401517","412319","424432","436524","447995","461228",
