"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Saudi Arabia","SAU","Population ages 0-14, total","SP.POP.0014.TO","1763119","1827764","1894700","1964564","2037548","2113552","2196593","2281427","2371234","2470062","2581150","2699706","2829883","2971305","3121990","3281156","3442129","3607362","3786124","3990709","4228037","4463982","4726363","5004191","5278351","5535146","5830352","6098011","6350339","6592958","6818969","7071544","7307967","7512989","7672971","7785818","7785295","7769845","7772626","7818635","7908543","7910114","7937386","7980961","8026688","8067466","8081086","8079172","8078065","8097562","8145123","8115642","8116770","8138434","8165914","8190406","8281087","8361048","8440130","8521206","8597713","8673446",
"Sudan","SDN","Population ages 0-14, total","SP.POP.0014.TO","3394615","3511953","3630771","3751796","3875664","4002931","4148585","4296034","4446376","4600712","4759759","4937662","5117703","5302039","5493216","5692913","5914066","6140142","6370002","6601111","6831162","7079435","7323981","7563365","7795314","8018107","8248933","8466994","8683145","8913814","9170565","9453173","9763266","10082598","10383466","10646279","10947246","11207592","11444339","11684837","11946933","12237910","12548293","12866517","13172612","13453932","13757793","14040338","14309200","14577219","14852433","15114435","15376209","15636569","15893353","16146247","16412406","16674160","16933296","17191958","17451732","17722182",
"Senegal","SEN","Population ages 0-14, total","SP.POP.0014.TO","1407986","1457116","1507768","1558867","1608015","1653966","1708546","1758118","1804423","1850151","1896844","1961744","2025268","2087123","2146087","2201386","2282343","2357968","2431347","2506516","2586131","2677274","2771086","2866708","2961857","3054845","3156526","3252061","3343665","3434289","3525099","3622247","3720163","3815637","3903645","3981318","4073829","4156084","4231233","4304725","4380402","4468480","4557890","4650307","4747589","4851308","4969737","5096433","5230610","5370692","5515877","5675425","5837147","6001548","6168785","6337797","6503815","6666764","6826147","6981340","7131501","7271696",
"Singapore","SGP","Population ages 0-14, total","SP.POP.0014.TO","711715","748092","775334","795418","811465","823235","828197","829477","824873","815779","804392","794297","784502","773964","759818","741752","727404","708326","685926","666564","652748","661627","675374","673626","676088","664167","649891","642028","639250","641244","653949","665272","679596","691986","707877","721238","747465","763301","773685","760486","753639","765729","764643","742406","736049","734887","737003","742115","749216","734384","710431","712953","717954","714145","706292","699188","689093","685394","692333","703336","699421","676962",
"Solomon Islands","SLB","Population ages 0-14, total","SP.POP.0014.TO","50240","51805","53501","55342","57284","59257","61109","62957","64842","66910","69319","73116","77423","82119","86947","91682","95395","98835","102166","105607","109269","113257","117409","121545","125403","128825","131900","134663","137136","139447","141724","144549","147247","149911","152675","155586","158934","162354","165857","169413","172994","177131","181472","185890","190170","194146","198140","201931","205802","210129","215112","220045","225608","231623","237768","243847","250423","256662","262720","268807","274958","280821",
"Sierra Leone","SLE","Population ages 0-14, total","SP.POP.0014.TO","888635","907797","925322","942077","958875","976147","1003019","1028668","1053747","1078709","1103778","1137117","1169414","1201019","1232019","1262461","1300634","1336928","1372042","1406767","1441547","1483362","1523400","1563233","1605003","1650097","1708899","1769353","1826204","1870924","1896430","1917108","1922592","1917333","1909382","1906405","1913616","1922036","1938306","1970612","2024968","2099494","2190683","2291052","2387579","2469467","2547831","2612815","2666656","2714665","2761156","2816102","2867021","2915048","2961240","3006029","3051495","3096956","3141124","3181875","3218205","3256979",
"El Salvador","SLV","Population ages 0-14, total","SP.POP.0014.TO","1243834","1287172","1333201","1380402","1426240","1469194","1516120","1558876","1598616","1637246","1675639","1714050","1752553","1790609","1827058","1861083","1895403","1928135","1959147","1987869","2013428","2034830","2052801","2068340","2082689","2096312","2097196","2098731","2100900","2103746","2107773","2107970","2110855","2116078","2122673","2129469","2138566","2145789","2151496","2155626","2157399","2153458","2146080","2135191","2121240","2104581","2074124","2046029","2018352","1988757","1956622","1924124","1887763","1851048","1819163","1794547","1770286","1753260","1742080","1733323","1724719","1714841",
"San Marino","SMR","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 0-14, total","SP.POP.0014.TO","1173892","1206083","1236046","1264483","1292304","1320101","1358549","1398849","1437815","1469773","1491416","1508537","1510893","1520635","1571167","1688466","1870339","2105915","2364901","2594180","2748754","2855685","2902693","2904717","2894923","2901767","2948344","3011010","3082732","3147742","3193302","3235563","3260010","3280764","3320779","3398716","3516693","3664895","3836387","4015090","4187653","4369432","4538143","4696495","4850386","5002778","5172291","5340884","5504995","5659322","5802084","5957044","6097782","6230560","6365301","6507984","6659213","6820869","6990319","7162343","7334706","7522810",
"Serbia","SRB","Population ages 0-14, total","SP.POP.0014.TO","1974102","1967784","1959616","1945730","1923420","1892413","1875302","1844662","1808376","1776303","1754166","1743000","1741192","1746576","1754314","1761263","1775905","1788708","1799978","1810077","1818380","1831177","1839511","1843898","1844910","1842955","1842082","1838726","1831827","1820159","1803399","1787225","1774509","1758005","1736236","1682573","1645369","1613216","1586097","1562669","1540688","1514454","1487017","1455681","1423772","1392485","1363788","1335853","1309565","1285826","1263978","1234454","1210214","1187455","1166504","1146913","1127724","1111113","1095548","1079355","1060196","1043127",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 0-14, total","SP.POP.0014.TO","97308085","100185476","103052813","105916493","108763881","111593148","114997934","118300657","121573017","124896994","128317145","132323418","136365903","140452921","144576975","148743293","153548625","158313518","163097226","167964460","172934547","178660960","184366443","190057438","195728168","201375075","207724738","213944700","220045227","226017229","231834284","238140982","244219741","250115753","255895483","261607179","268344713","274988791","281593263","288204011","294859043","302529319","310163300","317864948","325762064","333926151","342942469","352102624","361398467","370784300","380226176","390213896","400117680","409948341","419711442","429394588","439358460","449119864","458675565","468027447","477178274","486525987",
"South Sudan","SSD","Population ages 0-14, total","SP.POP.0014.TO","1180229","1209263","1233794","1256520","1281295","1310013","1348701","1389684","1432115","1473858","1513884","1562444","1607793","1651009","1693792","1737222","1789217","1839358","1889339","1941249","1996513","2065615","2134069","2199276","2257251","2303817","2355678","2402130","2436164","2447809","2431171","2407753","2357390","2299652","2264629","2276527","2328431","2417667","2535178","2660950","2778779","2893850","2996642","3095436","3205140","3336300","3493266","3665596","3842013","4004306","4137881","4267676","4374354","4456695","4515828","4552591","4579382","4588726","4590145","4598305","4626119","4674349",
"Sub-Saharan Africa","SSF","Population ages 0-14, total","SP.POP.0014.TO","97324208","100202375","103070603","105935186","108783346","111613216","115018840","118322249","121595199","124919752","128340483","132347009","136389831","140476963","144601154","148767676","153573227","158338303","163121795","167988873","172958812","178685082","184390298","190080878","195751370","201398093","207747985","213969021","220069700","226041938","231859208","238165490","244243670","250139547","255919305","261630747","268368309","275012266","281616738","288227476","294882286","302551744","310185735","317886599","325783155","333946837","342963428","352123385","361419257","370804675","380246654","390233850","400137836","409968937","419732486","429416266","439380539","449142367","458698435","468050622","477201675","486549534",
"Small states","SST","Population ages 0-14, total","SP.POP.0014.TO","5652700","5798980","5941163","6077823","6207260","6327690","6460936","6582445","6696247","6806531","6915337","7009253","7107253","7206158","7301312","7391817","7486511","7574783","7664617","7770110","7894974","8023179","8169997","8327597","8485555","8638276","8809859","8964404","9106549","9245411","9380964","9513214","9640974","9760510","9865903","9949539","10044422","10118534","10178240","10237322","10294982","10316856","10342238","10372694","10410922","10460209","10490023","10528787","10577671","10635043","10700913","10815786","10928984","11049678","11181304","11321185","11461871","11601597","11740475","11873634","11993944","12119904",
"Sao Tome and Principe","STP","Population ages 0-14, total","SP.POP.0014.TO","21251","22755","23860","24737","25626","26689","28472","30377","32251","33913","35254","36404","37302","38043","38828","39802","40943","42328","43739","44879","45619","47039","47927","48553","49325","50481","51408","52824","54576","56341","57900","58850","59741","60481","61032","61403","61854","62134","62343","62634","63123","63880","64801","65984","67489","69284","70846","72624","74529","76452","78293","80093","81850","83521","85059","86438","87651","88747","89731","90636","91517","92204",
"Suriname","SUR","Population ages 0-14, total","SP.POP.0014.TO","135900","140732","145079","149118","153114","157177","162673","167935","172454","175568","176825","176602","175400","173650","171976","170731","164643","158896","153325","147957","143066","138560","135381","133318","132029","131387","132786","133824","134887","136509","138850","141150","144101","147343","150264","152500","153532","154056","154168","154101","154035","154576","155079","155586","156054","156421","156480","156325","156038","155757","155580","155496","155595","155797","155970","156029","156366","156506","156497","156456","156429","156288",
"Slovak Republic","SVK","Population ages 0-14, total","SP.POP.0014.TO","1279956","1312118","1322502","1331212","1334687","1329712","1324232","1310057","1289534","1269061","1248308","1230192","1223439","1223073","1225963","1230513","1244546","1257797","1271388","1287089","1302859","1317317","1332876","1347473","1359857","1369365","1370286","1370215","1367398","1359306","1345420","1326802","1301709","1276808","1250197","1221774","1193278","1162603","1130275","1097328","1062301","1023743","990543","959836","931025","903837","882966","864054","848099","835861","826781","824050","822165","821399","823188","827553","828796","834255","841316","846906","849040","849141",
"Slovenia","SVN","Population ages 0-14, total","SP.POP.0014.TO","438359","436478","434350","432647","430600","428282","428897","426862","422718","418191","416112","414963","416595","420039","422296","425657","431805","435811","438800","441789","444618","444278","442321","441296","439139","436382","435634","435175","430306","423098","414177","406586","396245","384280","372733","362388","350601","339999","330207","321661","313717","306230","298140","290083","283504","279441","276834","277604","279304","283737","286608","291282","294654","297110","299692","302719","305192","307937","311536","315464","318231","318268",
"Sweden","SWE","Population ages 0-14, total","SP.POP.0014.TO","1678996","1667814","1651085","1632208","1620394","1619006","1626592","1635667","1645771","1659580","1675971","1688826","1694331","1695860","1696357","1695009","1689109","1678881","1664390","1646882","1627978","1602620","1577911","1554304","1533050","1515988","1507146","1503572","1506388","1517156","1534165","1561229","1587980","1615586","1643529","1663119","1671681","1667773","1656141","1643389","1634446","1608979","1598494","1595017","1587349","1571559","1574918","1565977","1550786","1542992","1548134","1560399","1583061","1616841","1656135","1694701","1725459","1759611","1788984","1811704","1824647","1838937",
"Eswatini","SWZ","Population ages 0-14, total","SP.POP.0014.TO","154223","158493","162629","166763","171123","175857","180868","186199","191824","197714","203847","211294","219021","227029","235324","243949","253502","263124","272981","283357","294373","305705","317867","330412","342737","354442","365751","375759","384696","392993","400758","407554","414553","421066","426100","429157","433619","435692","435739","434522","432417","430814","429455","428222","427005","425918","425296","425342","425942","426895","427940","428983","429177","429184","429899","431664","430511","431301","433062","434355","434399","433217",
"Sint Maarten (Dutch part)","SXM","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 0-14, total","SP.POP.0014.TO","16123","16899","17790","18693","19465","20068","20906","21592","22182","22758","23338","23591","23928","24042","24179","24383","24602","24785","24569","24413","24265","24122","23855","23440","23202","23018","23247","24321","24473","24709","24924","24508","23929","23794","23822","23568","23596","23475","23475","23465","23243","22425","22435","21651","21091","20686","20959","20761","20790","20375","20478","19954","20156","20596","21044","21678","22079","22503","22870","23175","23401","23547",
"Syrian Arab Republic","SYR","Population ages 0-14, total","SP.POP.0014.TO","2125592","2216520","2315823","2418623","2517432","2608964","2703340","2790209","2873307","2959451","3052649","3159191","3273109","3393161","3516547","3641843","3781666","3922324","4065798","4215153","4371814","4531194","4695531","4861500","5023915","5178869","5332687","5478118","5614631","5741852","5859391","5962597","6053538","6135694","6215665","6298076","6379439","6474612","6573643","6661410","6730774","6830658","6891656","6947325","7047823","7221331","7392799","7647812","7909332","8052860","7987525","7762587","7363764","6856189","6354806","5949144","5652593","5441469","5324400","5301647","5385767","5608283",
"Turks and Caicos Islands","TCA","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population ages 0-14, total","SP.POP.0014.TO","1229834","1264413","1301245","1338467","1372744","1402496","1437127","1466742","1493704","1522034","1554411","1597247","1643682","1692314","1740149","1785066","1837968","1887134","1934534","1983215","2035350","2096661","2159724","2225662","2295495","2370311","2456807","2546843","2640038","2735324","2831720","2938943","3046320","3155044","3266856","3383282","3515576","3649664","3787523","3931633","4083622","4255559","4432636","4612286","4789992","4962038","5144105","5318914","5488727","5657611","5828680","6016475","6203822","6389882","6572613","6750218","6936977","7118031","7294080","7466481","7636431","7819781",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 0-14, total","SP.POP.0014.TO","355786943","357051311","365656361","379669328","392189179","402892122","416173754","426316654","435145159","444635930","455196791","467631512","478810054","489021773","497457592","503231628","506142504","507020250","506381411","504478351","501372654","496547952","492647969","488775763","484733760","481577056","481885063","483520157","486046333","488530166","490297854","495547897","496754479","495822887","495352671","496266413","491393515","490811238","491557836","489421261","482808571","477857927","468208852","455885185","444602571","436363261","429219551","424726743","422487628","421106918","419823066","419366752","419593404","420038381","420628127","421241598","422287774","423101357","423319899","423086230","422366344","420740970",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 0-14, total","SP.POP.0014.TO","98149899","100420260","102225730","103572453","104553606","105182639","105336533","105249404","104903309","104386197","103787776","103036486","102492777","102082612","101726958","101392612","101712467","101825714","101907099","102223374","102914819","103851671","105127535","106620643","108132544","109452240","110814831","111971229","112844821","113360675","113380215","113377566","112789950","111770880","110396599","108801849","106656879","104712116","102778480","100569751","98029037","95629465","93027522","90478480","88248666","86488997","85211159","84335481","83925117","83878417","84150193","84980362","85970666","87192740","88557147","89983425","91312206","92571724","93686091","94606896","95205251","95308170",
"Togo","TGO","Population ages 0-14, total","SP.POP.0014.TO","679004","690092","699191","709154","724294","747992","781660","821761","865722","908711","946451","984404","1018077","1047922","1075403","1101956","1132758","1161789","1191230","1224098","1262697","1309487","1360092","1413108","1465598","1514972","1567946","1617531","1662912","1703241","1738059","1777895","1811932","1843353","1876946","1916149","1952531","1994922","2040948","2086726","2129820","2184959","2237259","2288692","2342434","2400491","2466859","2535559","2606132","2677222","2747642","2819656","2889933","2957995","3023369","3085697","3147007","3205459","3260920","3313634","3364175","3417038",
"Thailand","THA","Population ages 0-14, total","SP.POP.0014.TO","11708145","12144362","12576404","13007738","13446049","13894595","14373617","14855570","15332799","15792346","16225769","16670247","17058763","17398429","17699212","17963501","18185717","18380952","18539051","18642302","18682029","18647045","18560179","18430463","18277645","18115242","17931058","17743199","17544579","17327319","17088456","16905024","16705492","16499487","16298339","16110223","15889497","15687843","15492263","15296549","15096532","14855710","14621140","14390772","14159132","13924391","13704044","13492036","13284646","13083013","12890536","12819758","12720502","12601016","12475316","12350897","12170444","12010548","11863232","11713485","11553638","11403031",
"Tajikistan","TJK","Population ages 0-14, total","SP.POP.0014.TO","832546","887006","947439","1010565","1071213","1126360","1180815","1228582","1270882","1310434","1348696","1380322","1412541","1445269","1476992","1506763","1541225","1572147","1601795","1633909","1670911","1714533","1764465","1820457","1881294","1946060","2021802","2100300","2178623","2251833","2315240","2383716","2438065","2481323","2518438","2552471","2575113","2598786","2620797","2636454","2643495","2640645","2628446","2610340","2593176","2581665","2585382","2599025","2621776","2650915","2685571","2741199","2799013","2863857","2940549","3029876","3130093","3237073","3347681","3455404","3554685","3641690",
"Turkmenistan","TKM","Population ages 0-14, total","SP.POP.0014.TO","638931","679856","722291","764647","804743","841181","876725","907179","933633","958264","982510","1003733","1025694","1048219","1070195","1090907","1111940","1132677","1153450","1174443","1195460","1218265","1240209","1262910","1288160","1316718","1346828","1380998","1418311","1456816","1495232","1539178","1578720","1613299","1641506","1661006","1672902","1674296","1666773","1653641","1637846","1615783","1599479","1585851","1569993","1550366","1539753","1520843","1501061","1492498","1501611","1516647","1553337","1603685","1653372","1694302","1745611","1779713","1803386","1827687","1857110","1874150",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 0-14, total","SP.POP.0014.TO","89581914","92499772","95468321","98427937","101284576","103984043","106833593","109466817","111928558","114292001","116589982","118937240","121203997","123391698","125499529","127539636","129635509","131720968","133790558","135832709","137841894","140045181","142138111","144154687","146128911","148055704","149973132","151816615","153564540","155179194","156638806","157970227","159201483","160304212","161263138","162075371","162732161","163230528","163594094","163851058","164010318","164055311","164019469","163898389","163679266","163349767","162920197","162355502","161681476","160952580","160185623","159429548","158739964","158087621","157418082","156703038","156018414","155269495","154509222","153805671","153183999","152734174",
"Timor-Leste","TLS","Population ages 0-14, total","SP.POP.0014.TO","195394","198736","200808","202292","204261","207218","211570","216316","221453","226785","232208","238893","245906","252131","255757","255502","256597","253164","247186","241946","239780","236827","238184","242461","247132","250776","257450","261852","265669","271555","280804","292191","306983","323263","337775","348545","362173","371668","378766","386504","396828","404061","414330","426010","436560","444443","452404","457214","459940","462286","465119","465639","467020","468905","470728","472363","473901","476198","479049","482231","485608","492209",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 0-14, total","SP.POP.0014.TO","42012213","43556525","45127932","46695152","48207948","49642548","51228284","52703765","54097299","55449770","56778505","58280439","59730106","61161666","62616812","64128244","65802859","67545470","69366357","71284178","73323440","75675016","78105578","80593314","83100535","85582718","88238942","90787848","93187575","95375975","97292436","98937911","100260126","101267535","101987305","102439322","102589617","102578553","102391798","102022360","101504792","101049883","100516509","99989882","99594853","99414318","99560696","99930350","100549013","101424703","102557278","103879091","105490956","107326249","109257527","111186457","113417089","115452915","117361706","119246613","121141887","122788801",
"Tonga","TON","Population ages 0-14, total","SP.POP.0014.TO","27979","29117","30388","31759","33138","34421","36085","37586","38871","39896","40596","40872","40918","40771","40538","40281","39824","39542","39369","39143","38780","38969","38893","38672","38456","38329","38068","37790","37574","37476","37492","37504","37738","38018","38145","38072","38155","37977","37703","37571","37700","37464","37574","37911","38271","38553","38826","39017","39107","39079","38897","38515","38042","37502","37010","36691","36544","36499","36549","36650","36746","36681",
"South Asia (IDA & IBRD)","TSA","Population ages 0-14, total","SP.POP.0014.TO","232283979","238814891","245721728","252754681","259486089","265711778","272547592","278735159","284460461","290040491","295644064","301988861","308236309","314423265","320542435","326613668","333829567","340778449","347595295","354445685","361419860","369533463","377681865","385809128","393768042","401465851","410320517","418541613","426298960","433815473","441183071","448961874","456451189","463542363","470045506","475853456","481727623","486937860","491515453","495557605","499155682","503421395","507076659","510212825","512938092","515292856","518073068","520494970","522480638","523836930","524436326","524870789","524276193","522991795","521465092","519984159","518073514","516728532","515602354","514143512","512157812","511184023",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 0-14, total","SP.POP.0014.TO","97324208","100202375","103070603","105935186","108783346","111613216","115018840","118322249","121595199","124919752","128340483","132347009","136389831","140476963","144601154","148767676","153573227","158338303","163121795","167988873","172958812","178685082","184390298","190080878","195751370","201398093","207747985","213969021","220069700","226041938","231859208","238165490","244243670","250139547","255919305","261630747","268368309","275012266","281616738","288227476","294882286","302551744","310185735","317886599","325783155","333946837","342963428","352123385","361419257","370804675","380246654","390233850","400137836","409968937","419732486","429416266","439380539","449142367","458698435","468050622","477201675","486549534",
"Trinidad and Tobago","TTO","Population ages 0-14, total","SP.POP.0014.TO","363246","371583","379441","386585","392298","396028","398137","397211","394657","392550","392007","386894","385033","384801","383714","380685","379151","375143","370376","367712","368610","371982","378849","387714","395792","401363","408207","411198","411424","410833","410355","405906","402720","399474","394180","385949","375599","363139","349403","336076","324284","313201","303687","295716","288970","283296","279661","276895","275184","274655","275223","276323","278012","280044","281949","283366","284079","284265","283800","282637","280769","278170",
"Tunisia","TUN","Population ages 0-14, total","SP.POP.0014.TO","1816030","1846822","1891250","1951116","2021333","2093746","2151725","2195911","2231466","2266119","2303979","2332169","2364642","2400310","2436051","2470379","2504984","2539754","2575898","2615739","2660612","2703805","2747644","2791571","2834949","2876877","2921274","2964246","3004450","3039392","3067310","3092592","3106777","3109695","3102195","3084256","3055293","3021030","2979477","2928636","2869117","2812648","2749722","2685209","2625956","2576401","2537841","2508878","2489664","2480383","2481538","2499901","2531135","2571748","2615843","2659710","2712767","2756788","2795323","2833174","2870823","2890917",
"Turkiye","TUR","Population ages 0-14, total","SP.POP.0014.TO","11511371","11850551","12204875","12557380","12880675","13163635","13482233","13755970","13998503","14234613","14479503","14767532","15061994","15359136","15650868","15933375","16258792","16563406","16855116","17143937","17434070","17722434","18004336","18269965","18503929","18696665","18904532","19059804","19169826","19247202","19300404","19333921","19349927","19349634","19336599","19318132","19320552","19330700","19344636","19353983","19353660","19402553","19418997","19417414","19415897","19420393","19397954","19390820","19397108","19416021","19457333","19562587","19690576","19834119","19977980","20103364","20215823","20281349","20296346","20265738","20192508","20044089",
"Tuvalu","TUV","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population ages 0-14, total","SP.POP.0014.TO","4585842","4733543","4872380","5007812","5147969","5297043","5472579","5653637","5840159","6030351","6223730","6446431","6668975","6891950","7115830","7340162","7590100","7838050","8085239","8332801","8581730","8861621","9138457","9413801","9689277","9965638","10270213","10571812","10875933","11190472","11521556","11914826","12317839","12718164","13094400","13428925","13781254","14090548","14375928","14669719","14996897","15378282","15803687","16262523","16734585","17208677","17734655","18253000","18776495","19323107","19900784","20500872","21116236","21743690","22374897","23003557","23610922","24223524","24833237","25431802","26016895","26623307",
"Uganda","UGA","Population ages 0-14, total","SP.POP.0014.TO","3095824","3208584","3328373","3453684","3580952","3707934","3852761","3996198","4136727","4271874","4398938","4535247","4662268","4784390","4908525","5040123","5189949","5348538","5514237","5683314","5853969","6048447","6240938","6437776","6648170","6877971","7149257","7435211","7732197","8033070","8332322","8674095","9012322","9346188","9674840","9997120","10351586","10696823","11038649","11385672","11744545","12129879","12526412","12931712","13340714","13750212","14175249","14601582","15032149","15470706","15919820","16380616","16842101","17314753","17812324","18343445","18902527","19480004","20052959","20585365","21048125","21464088",
"Ukraine","UKR","Population ages 0-14, total","SP.POP.0014.TO","11626722","11739600","11905336","12071688","12163288","12146417","12146423","12022547","11820757","11628140","11492893","11308368","11215783","11181416","11139414","11056076","11043707","10961307","10846268","10762481","10741692","10771475","10847203","10963951","11068146","11123152","11173638","11178316","11148853","11103533","11018003","10940803","10855701","10725237","10509433","10233109","9895027","9543996","9180600","8802106","8417857","8053722","7704413","7385562","7109989","6888359","6702132","6581408","6517315","6489493","6479697","6563260","6637762","6712855","6787437","6892284","6946322","7006639","7055897","7075036","7056943","6969862",
"Upper middle income","UMC","Population ages 0-14, total","SP.POP.0014.TO","435928243","438776470","448611135","463491406","476614241","487708374","501149997","511116804","519561788","528644980","538877063","550725369","561629660","571769163","580151388","585812904","589096842","590191873","589742944","588220069","585768663","581781055","578919069","576228060","573436559","571465386","572957480","575751945","579306399","582525885","584567330","589992814","590836574","589179364","587873818","587988920","581836598","580419164","580549049","577611506","569808829","563311448","551607969","537007133","523634236","513702350","505829919","500739308","498099115","496378662","494732696","494324802","494791513","495648839","496793277","498035489","499560541","500918071","501627049","501704738","500978812","499366612",
"Uruguay","URY","Population ages 0-14, total","SP.POP.0014.TO","707265","719195","729783","739253","748043","756155","764529","771577","777195","781316","783697","783419","784122","784746","784358","783200","784911","784245","782839","782793","784889","787930","792090","797139","802358","807238","806412","807636","809269","809726","808688","810399","809488","807366","806084","806438","808451","811126","813883","815382","814638","810844","806398","800930","794376","787095","779524","770903","761798","753255","745839","738346","732614","728087","723825","719431","717075","714033","710829","708203","706383","704707",
"United States","USA","Population ages 0-14, total","SP.POP.0014.TO","55449882","56581582","57365125","57870878","58224736","58422862","58473696","58413370","58216720","57910079","57614404","57053829","56397248","55652853","54831920","54004275","53520654","52968008","52408023","51937115","51519090","51288794","51178133","51176001","51242565","51392983","51836929","52314106","52839266","53414072","54104532","55150570","56202440","57154177","57952829","58621803","59393912","60000925","60457655","60863484","61237370","61349552","61540958","61700652","61781645","61707218","62115320","62324459","62414797","62456435","62498933","62395007","62220502","62001634","61818661","61657987","61459046","61313248","61148289","60902964","60902541","60550749",
"Uzbekistan","UZB","Population ages 0-14, total","SP.POP.0014.TO","3381049","3587788","3815024","4052244","4283742","4501692","4726096","4932596","5122389","5298756","5459341","5579507","5691889","5795824","5888949","5973105","6081962","6175834","6264074","6361361","6474952","6606801","6760102","6930605","7108230","7286656","7495382","7701306","7903696","8103261","8344640","8537455","8736984","8919331","9059010","9163108","9252436","9311107","9316852","9248970","9187654","9074468","8950714","8813438","8670068","8530138","8404400","8314614","8260117","8232933","8321752","8475450","8526998","8600908","8717434","8874758","9041157","9236686","9453806","9670407","9858846","10036454",
"St. Vincent and the Grenadines","VCT","Population ages 0-14, total","SP.POP.0014.TO","40167","40957","41670","42305","42887","43430","43791","44098","44383","44669","44968","45098","45243","45357","45409","45364","45217","44966","44629","44279","43935","43442","43005","42586","42140","41671","41387","41156","40989","40890","40802","40073","39366","38670","37952","37223","36524","35816","35126","34495","33933","33271","32664","32098","31556","31015","30397","29852","29305","28677","27967","27645","27221","26739","26282","25886","25569","25197","24843","24545","24300","24006",
"Venezuela, RB","VEN","Population ages 0-14, total","SP.POP.0014.TO","3748222","3900251","4046898","4190367","4333841","4478299","4625478","4773736","4919550","5057056","5182883","5306838","5416772","5517106","5615719","5717571","5819335","5929537","6043700","6154109","6257108","6372736","6475655","6573079","6676574","6791874","6911860","7046427","7187455","7320866","7438497","7560023","7659824","7743880","7822948","7902124","7969997","8041523","8111507","8171834","8219323","8266688","8303219","8330796","8354241","8376323","8404463","8426403","8447139","8472906","8505672","8549538","8610704","8657595","8643089","8537342","8423172","8224056","7992098","7814542","7752399","7617141",
"British Virgin Islands","VGB","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population ages 0-14, total","SP.POP.0014.TO","12721","13423","13794","15894","16463","17556","18331","18998","20897","21977","22720","26047","29028","33299","36767","39203","40155","38312","37997","36240","35629","34659","34104","34028","34076","33842","33764","33026","31727","30291","29921","29248","29116","29436","29766","29741","30194","30064","29462","28727","28115","26951","26049","25406","24861","24309","23884","23463","23068","22728","22471","22358","22223","22091","21970","21852","21616","21367","21094","20794","20467","20057",
"Vietnam","VNM","Population ages 0-14, total","SP.POP.0014.TO","13111857","13810426","14526587","15240021","15918706","16544303","17135335","17675098","18161544","18601525","19000998","19411441","19789154","20136612","20454684","20746330","21062080","21340122","21600105","21871209","22170579","22443500","22757605","23097097","23434433","23755250","24101552","24419248","24719029","25020641","25330735","25663794","25994844","26290427","26490703","26553421","26550695","26355652","26017621","25624860","25230644","24638383","24158388","23728912","23258140","22720487","22325807","21857886","21382951","21007587","20784262","20727554","20773249","20914232","21113897","21343373","21571917","21850432","22140556","22392547","22576747","22744638",
"Vanuatu","VUT","Population ages 0-14, total","SP.POP.0014.TO","29437","30424","31415","32407","33377","34292","35193","36053","36882","37738","38664","39822","41035","42318","43619","44912","46246","47574","48878","50179","51448","52560","53714","54931","56228","57589","58651","59809","61123","62621","64285","65709","67315","68988","70555","71875","73020","73920","74727","75631","76761","77841","79009","80270","81623","83034","83746","84916","86518","88342","90271","93252","95932","98784","102155","105935","108257","110952","113699","116086","117977","119975",
